agent_a_key,agent_b_key,avg_decision_sec_a,avg_decision_sec_b,avg_game_length,avg_score_a,avg_score_b,draw_rate,draws,game,gate_type,legal_cache_hit_rate,losses_a,mean_budget_ok_rate_a,mean_budget_ok_rate_b,mean_fast_calls_a,mean_fast_calls_b,mean_fast_eval_time_a,mean_fast_eval_time_b,mean_leaf_eval_a,mean_leaf_eval_b,mean_slow_call_ratio_a,mean_slow_call_ratio_b,mean_slow_calls_a,mean_slow_calls_b,mean_slow_eval_time_a,mean_slow_eval_time_b,mean_slow_trigger_rate_a,mean_slow_trigger_rate_b,mean_u_fast_max_a,mean_u_fast_max_b,mean_u_fast_mean_a,mean_u_fast_mean_b,mean_u_fast_p50_a,mean_u_fast_p50_b,mean_u_fast_p90_a,mean_u_fast_p90_b,mean_u_fast_p95_a,mean_u_fast_p95_b,mean_uncertainty_ok_rate_a,mean_uncertainty_ok_rate_b,mean_visit_ok_rate_a,mean_visit_ok_rate_b,n_matches,next_cache_hit_rate,slow_budget_per_move,tau,uncertainty_type,visit_threshold,win_rate_a,wins_a
two_stage_neural_mcts,neural_mcts:token_transformer,0.35203952825050794,0.3564012546807872,46.0,50.0,50.0,0.0,0,breakthrough,combined,0.7603160307843458,4,0.9852681379037717,0.0,4939.25,0.0,0.000272172542898242,0.0,4939.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000536131087008689,0.0,0.0003239694983589435,0.0,0.0003239694983589435,0.0,0.000536131087008689,0.0,0.000536131087008689,0.0,0.0,0.0,0.005176423539104608,0.0,8,0.05135630281898233,4,0.005,variance_head,2,0.5,4
two_stage_neural_mcts,pure_mct,0.35841234820659407,0.3481908618171344,42.625,87.5,12.5,0.0,0,breakthrough,combined,0.45719996864466567,1,0.9880465750030968,0.0,4519.0,0.0,0.00026910894980396887,0.0,4519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005376429663082832,0.0,0.0003248830860805614,0.0,0.0003248830860805614,0.0,0.0005376429663082832,0.0,0.0005376429663082832,0.0,0.0,0.0,0.0008489168502610561,0.0,8,0.027065951529598727,4,0.005,variance_head,2,0.875,7
two_stage_neural_mcts,neural_mcts:token_transformer,0.3558983283707241,0.3525155430694113,36.125,62.5,37.5,0.0,0,breakthrough,combined,0.7548730376145822,3,0.9856713679884731,0.0,3844.5,0.0,0.000277596627221414,0.0,3844.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005363505036073882,0.0,0.00032410208586810814,0.0,0.00032410208586810814,0.0,0.0005363505036073882,0.0,0.0005363505036073882,0.0,0.0,0.0,0.0,0.0,8,0.05040871934604905,8,0.005,variance_head,2,0.625,5
two_stage_neural_mcts,pure_mct,0.3574982223285028,0.349512548349558,53.125,87.5,12.5,0.0,0,breakthrough,combined,0.4623649349856541,1,0.9932717242807512,0.0,5829.5,0.0,0.00025312630165901044,0.0,5829.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00054048621765707,0.0,0.0003266011858802097,0.0,0.0003266011858802097,0.0,0.00054048621765707,0.0,0.00054048621765707,0.0,0.0,0.0,0.002924643309043035,0.0,8,0.026383376138220872,8,0.005,variance_head,2,0.875,7
two_stage_neural_mcts,neural_mcts:token_transformer,0.3548269024190126,0.35284134782364346,38.25,50.0,50.0,0.0,0,breakthrough,combined,0.7639391409221634,4,0.988916037639804,0.0,4315.25,0.0,0.0002441536679708249,0.0,4315.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005381160821339132,0.0,0.0003251689771628156,0.0,0.0003251689771628156,0.0,0.0005381160821339132,0.0,0.0005381160821339132,0.0,0.0,0.0,0.988916037639804,0.0,8,0.05087612475475272,4,0.01,variance_head,0,0.5,4
two_stage_neural_mcts,pure_mct,0.358283707974709,0.3484261448903154,38.375,87.5,12.5,0.0,0,breakthrough,combined,0.457833450952717,1,0.9869790510954304,0.0,4037.75,0.0,0.00026054671595821064,0.0,4037.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005370620759587357,0.0,0.00032453206977185517,0.0,0.00032453206977185517,0.0,0.0005370620759587357,0.0,0.0005370620759587357,0.0,0.0,0.0,0.9869790510954304,0.0,8,0.027552220417763344,4,0.01,variance_head,0,0.875,7
two_stage_neural_mcts,neural_mcts:token_transformer,0.3550907877525123,0.3532516839634593,48.625,62.5,37.5,0.0,0,breakthrough,combined,0.7568970744277702,3,0.9885518347114732,0.0,5335.5,0.0,0.0002718169628247784,0.0,5335.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005379179020605444,0.0,0.00032504922231085906,0.0,0.00032504922231085906,0.0,0.0005379179020605444,0.0,0.0005379179020605444,0.0,0.0,0.0,0.9885518347114732,0.0,8,0.050559333187102436,8,0.01,variance_head,0,0.625,5
two_stage_neural_mcts,pure_mct,0.35428949650349884,0.3529771715048652,38.875,62.5,37.5,0.0,0,breakthrough,combined,0.4435252111817469,3,0.9859588068181818,0.0,4114.5,0.0,0.00027948833847187953,0.0,4114.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005365069126967434,0.0,0.00032419659964551267,0.0,0.00032419659964551267,0.0,0.0005365069126967434,0.0,0.0005365069126967434,0.0,0.0,0.0,0.9859588068181818,0.0,8,0.026954766191957222,8,0.01,variance_head,0,0.625,5
two_stage_neural_mcts,neural_mcts:token_transformer,0.35292049607879256,0.35524520877642557,49.75,50.0,50.0,0.0,0,breakthrough,combined,0.7615942829778612,4,0.9888746795661689,0.0,5513.5,0.0,0.00026623747614740314,0.0,5513.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000538093577246034,0.0,0.0003251553780684643,0.0,0.0003251553780684643,0.0,0.000538093577246034,0.0,0.000538093577246034,0.0,0.0,0.0,0.11659793147850515,0.0,8,0.05062819420783646,4,0.01,variance_head,1,0.5,4
two_stage_neural_mcts,pure_mct,0.3585505246358459,0.34821768628916894,54.25,100.0,0.0,0.0,0,breakthrough,combined,0.46194264243989785,0,0.9928940034031567,0.0,6065.25,0.0,0.0002509409662472377,0.0,6065.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005402806818268731,0.0,0.0003264769861435833,0.0,0.0003264769861435833,0.0,0.0005402806818268731,0.0,0.0005402806818268731,0.0,0.0,0.0,0.11657698522030903,0.0,8,0.026264445444994747,4,0.01,variance_head,1,1.0,8
two_stage_neural_mcts,neural_mcts:token_transformer,0.3563853465117452,0.35149158696588595,40.5,75.0,25.0,0.0,0,breakthrough,combined,0.7534563256425366,2,0.9849299572563949,0.0,4435.0,0.0,0.0002524781416625999,0.0,4435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000535947066891618,0.0,0.00032385829998515006,0.0,0.00032385829998515006,0.0,0.000535947066891618,0.0,0.000535947066891618,0.0,0.0,0.0,0.09431473811698743,0.0,8,0.04944765912677538,8,0.01,variance_head,1,0.75,6
